股票代码,公司名称,报表,项目,报告期,金额
688596,正帆科技,cashflow_yearly,税费支出,2016-12-31 00:00:00,33081426.23
688596,正帆科技,cashflow_yearly,其他经营性流出,2016-12-31 00:00:00,35176825.9
688596,正帆科技,cashflow_yearly,经营活动现金流出总额,2016-12-31 00:00:00,527111311.57
688596,正帆科技,cashflow_yearly,经营活动现金流量净额,2016-12-31 00:00:00,25231240.42
688596,正帆科技,cashflow_yearly,固定资产支出,2016-12-31 00:00:00,77557665.62
688596,正帆科技,cashflow_yearly,投资活动现金流出总额,2016-12-31 00:00:00,77557665.62
688596,正帆科技,cashflow_yearly,投资活动现金流量净额,2016-12-31 00:00:00,-75031203.87
688596,正帆科技,cashflow_yearly,借款流入,2016-12-31 00:00:00,53500000.0
688596,正帆科技,cashflow_yearly,筹资活动现金流入总额,2016-12-31 00:00:00,112025473.46
688596,正帆科技,cashflow_yearly,还款流出,2016-12-31 00:00:00,60635250.76
688596,正帆科技,cashflow_yearly,分红支出,2016-12-31 00:00:00,1068386.18
688596,正帆科技,cashflow_yearly,筹资活动现金流出总额,2016-12-31 00:00:00,61703636.94
688596,正帆科技,cashflow_yearly,筹资活动现金流量净额,2016-12-31 00:00:00,50321836.52
688596,正帆科技,cashflow_yearly,现金增加,2016-12-31 00:00:00,1089054.38
688596,正帆科技,cashflow_yearly,期末现金,2016-12-31 00:00:00,69146159.46
688596,正帆科技,cashflow_yearly,存货余额减少,2016-12-31 00:00:00,-87090916.86
688596,正帆科技,cashflow_yearly,应收余额减少,2016-12-31 00:00:00,-77514836.04
688596,正帆科技,cashflow_yearly,应付余额增加,2016-12-31 00:00:00,148360699.37
688596,正帆科技,cashflow_yearly,销售收款,2017-12-31 00:00:00,526431494.07
688596,正帆科技,cashflow_yearly,其他经营性流入,2017-12-31 00:00:00,10436593.99
688596,正帆科技,cashflow_yearly,经营活动现金流入总额,2017-12-31 00:00:00,536868088.06
688596,正帆科技,cashflow_yearly,采购支出,2017-12-31 00:00:00,405640064.31
688596,正帆科技,cashflow_yearly,人工支出,2017-12-31 00:00:00,99722774.78
688596,正帆科技,cashflow_yearly,税费支出,2017-12-31 00:00:00,31371442.55
688596,正帆科技,cashflow_yearly,其他经营性流出,2017-12-31 00:00:00,42763809.83
688596,正帆科技,cashflow_yearly,经营活动现金流出总额,2017-12-31 00:00:00,579498091.47
688596,正帆科技,cashflow_yearly,经营活动现金流量净额,2017-12-31 00:00:00,-42630003.41
688596,正帆科技,cashflow_yearly,固定资产支出,2017-12-31 00:00:00,71520325.17
688596,正帆科技,cashflow_yearly,投资活动现金流出总额,2017-12-31 00:00:00,71520325.17
688596,正帆科技,cashflow_yearly,投资活动现金流量净额,2017-12-31 00:00:00,-70621394.19
688596,正帆科技,cashflow_yearly,借款流入,2017-12-31 00:00:00,122012394.0
688596,正帆科技,cashflow_yearly,筹资活动现金流入总额,2017-12-31 00:00:00,168962394.0
688596,正帆科技,cashflow_yearly,还款流出,2017-12-31 00:00:00,54000000.0
688596,正帆科技,cashflow_yearly,分红支出,2017-12-31 00:00:00,4525575.95
688596,正帆科技,cashflow_yearly,筹资活动现金流出总额,2017-12-31 00:00:00,65109343.28
688596,正帆科技,cashflow_yearly,筹资活动现金流量净额,2017-12-31 00:00:00,103853050.72
688596,正帆科技,cashflow_yearly,现金增加,2017-12-31 00:00:00,-10097261.69
688596,正帆科技,cashflow_yearly,期末现金,2017-12-31 00:00:00,59048897.77
688596,正帆科技,cashflow_yearly,存货余额减少,2017-12-31 00:00:00,-48921130.61
688596,正帆科技,cashflow_yearly,应收余额减少,2017-12-31 00:00:00,-144685449.36
688596,正帆科技,cashflow_yearly,应付余额增加,2017-12-31 00:00:00,92012048.29
688596,正帆科技,cashflow_yearly,销售收款,2018-12-31 00:00:00,883417286.12
688596,正帆科技,cashflow_yearly,其他经营性流入,2018-12-31 00:00:00,2730167.35
688596,正帆科技,cashflow_yearly,经营活动现金流入总额,2018-12-31 00:00:00,886147453.47
688596,正帆科技,cashflow_yearly,采购支出,2018-12-31 00:00:00,541764426.75
688596,正帆科技,cashflow_yearly,人工支出,2018-12-31 00:00:00,133240098.81
688596,正帆科技,cashflow_yearly,税费支出,2018-12-31 00:00:00,54704588.1
688596,正帆科技,cashflow_yearly,其他经营性流出,2018-12-31 00:00:00,46175873.6
688596,正帆科技,cashflow_yearly,经营活动现金流出总额,2018-12-31 00:00:00,775884987.26
688596,正帆科技,cashflow_yearly,经营活动现金流量净额,2018-12-31 00:00:00,110262466.21
688596,正帆科技,cashflow_yearly,固定资产支出,2018-12-31 00:00:00,20227227.45
688596,正帆科技,cashflow_yearly,投资活动现金流出总额,2018-12-31 00:00:00,20227227.45
688596,正帆科技,cashflow_yearly,吸收投资流入,2018-12-31 00:00:00,53967620.0
688596,正帆科技,cashflow_yearly,投资活动现金流量净额,2018-12-31 00:00:00,-19657775.42
688596,正帆科技,cashflow_yearly,借款流入,2018-12-31 00:00:00,221340800.0
688596,正帆科技,cashflow_yearly,筹资活动现金流入总额,2018-12-31 00:00:00,276751904.62
688596,正帆科技,cashflow_yearly,还款流出,2018-12-31 00:00:00,118830000.0
688596,正帆科技,cashflow_yearly,分红支出,2018-12-31 00:00:00,23349918.35
688596,正帆科技,cashflow_yearly,筹资活动现金流出总额,2018-12-31 00:00:00,267929918.35
688596,正帆科技,cashflow_yearly,筹资活动现金流量净额,2018-12-31 00:00:00,8821986.27
688596,正帆科技,cashflow_yearly,现金增加,2018-12-31 00:00:00,97235266.04
688596,正帆科技,cashflow_yearly,期末现金,2018-12-31 00:00:00,156284163.81
688596,正帆科技,cashflow_yearly,存货余额减少,2018-12-31 00:00:00,-171103694.52
688596,正帆科技,cashflow_yearly,应收余额减少,2018-12-31 00:00:00,-169038261.29
688596,正帆科技,cashflow_yearly,应付余额增加,2018-12-31 00:00:00,335733172.01
688596,正帆科技,cashflow_yearly,销售收款,2019-12-31 00:00:00,965758645.76
688596,正帆科技,cashflow_yearly,其他经营性流入,2019-12-31 00:00:00,6540694.79
688596,正帆科技,cashflow_yearly,经营活动现金流入总额,2019-12-31 00:00:00,972299340.55
688596,正帆科技,cashflow_yearly,采购支出,2019-12-31 00:00:00,564210639.63
688596,正帆科技,cashflow_yearly,人工支出,2019-12-31 00:00:00,154332058.92
688596,正帆科技,cashflow_yearly,税费支出,2019-12-31 00:00:00,106328963.38
688596,正帆科技,cashflow_yearly,其他经营性流出,2019-12-31 00:00:00,62334180.58
688596,正帆科技,cashflow_yearly,经营活动现金流出总额,2019-12-31 00:00:00,887205842.51
688596,正帆科技,cashflow_yearly,经营活动现金流量净额,2019-12-31 00:00:00,85093498.04
688596,正帆科技,cashflow_yearly,固定资产支出,2019-12-31 00:00:00,40198350.83
688596,正帆科技,cashflow_yearly,投资活动现金流出总额,2019-12-31 00:00:00,40198350.83
688596,正帆科技,cashflow_yearly,吸收投资流入,2019-12-31 00:00:00,120000000.0
688596,正帆科技,cashflow_yearly,投资活动现金流量净额,2019-12-31 00:00:00,-36046542.67
688596,正帆科技,cashflow_yearly,借款流入,2019-12-31 00:00:00,104225000.0
688596,正帆科技,cashflow_yearly,筹资活动现金流入总额,2019-12-31 00:00:00,224225000.0
688596,正帆科技,cashflow_yearly,还款流出,2019-12-31 00:00:00,164072640.0
688596,正帆科技,cashflow_yearly,分红支出,2019-12-31 00:00:00,11274045.11
688596,正帆科技,cashflow_yearly,筹资活动现金流出总额,2019-12-31 00:00:00,190536851.78
688596,正帆科技,cashflow_yearly,筹资活动现金流量净额,2019-12-31 00:00:00,33688148.22
688596,正帆科技,cashflow_yearly,现金增加,2019-12-31 00:00:00,82850684.81
688596,正帆科技,cashflow_yearly,期末现金,2019-12-31 00:00:00,239134848.62
688596,正帆科技,cashflow_yearly,存货余额减少,2019-12-31 00:00:00,-13625807.72
688596,正帆科技,cashflow_yearly,应收余额减少,2019-12-31 00:00:00,-54701894.01
688596,正帆科技,cashflow_yearly,应付余额增加,2019-12-31 00:00:00,19857484.66
688596,正帆科技,cashflow_yearly,销售收款,2020-12-31 00:00:00,855409946.44
688596,正帆科技,cashflow_yearly,其他经营性流入,2020-12-31 00:00:00,26288641.97
688596,正帆科技,cashflow_yearly,经营活动现金流入总额,2020-12-31 00:00:00,881698588.41
688596,正帆科技,cashflow_yearly,采购支出,2020-12-31 00:00:00,580690212.57
688596,正帆科技,cashflow_yearly,人工支出,2020-12-31 00:00:00,159665549.05
688596,正帆科技,cashflow_yearly,税费支出,2020-12-31 00:00:00,112246085.36
688596,正帆科技,cashflow_yearly,其他经营性流出,2020-12-31 00:00:00,85061718.27
688596,正帆科技,cashflow_yearly,经营活动现金流出总额,2020-12-31 00:00:00,937663565.25
688596,正帆科技,cashflow_yearly,经营活动现金流量净额,2020-12-31 00:00:00,-55964976.84
688596,正帆科技,cashflow_yearly,固定资产支出,2020-12-31 00:00:00,29129560.28
688596,正帆科技,cashflow_yearly,投资支出,2020-12-31 00:00:00,184000000.0
688596,正帆科技,cashflow_yearly,投资活动现金流出总额,2020-12-31 00:00:00,213129560.28
688596,正帆科技,cashflow_yearly,吸收投资流入,2020-12-31 00:00:00,910722926.13
688596,正帆科技,cashflow_yearly,投资活动现金流量净额,2020-12-31 00:00:00,-150087503.61
688596,正帆科技,cashflow_yearly,借款流入,2020-12-31 00:00:00,95000000.0
688596,正帆科技,cashflow_yearly,筹资活动现金流入总额,2020-12-31 00:00:00,1019328844.83
688596,正帆科技,cashflow_yearly,还款流出,2020-12-31 00:00:00,248500000.0
688596,正帆科技,cashflow_yearly,分红支出,2020-12-31 00:00:00,6709513.62
688596,正帆科技,cashflow_yearly,筹资活动现金流出总额,2020-12-31 00:00:00,260002713.62
688596,正帆科技,cashflow_yearly,筹资活动现金流量净额,2020-12-31 00:00:00,759326131.21
688596,正帆科技,cashflow_yearly,现金增加,2020-12-31 00:00:00,552210486.54
688596,正帆科技,cashflow_yearly,期末现金,2020-12-31 00:00:00,791345335.16
688596,正帆科技,cashflow_yearly,存货余额减少,2020-12-31 00:00:00,-169689134.24
688596,正帆科技,cashflow_yearly,应收余额减少,2020-12-31 00:00:00,-275642356.61
688596,正帆科技,cashflow_yearly,应付余额增加,2020-12-31 00:00:00,252216078.9
688596,正帆科技,cashflow_yearly,销售收款,2021-12-31 00:00:00,1319494389.88
688596,正帆科技,cashflow_yearly,其他经营性流入,2021-12-31 00:00:00,17053560.87
688596,正帆科技,cashflow_yearly,经营活动现金流入总额,2021-12-31 00:00:00,1336547950.75
688596,正帆科技,cashflow_yearly,采购支出,2021-12-31 00:00:00,930137025.57
688596,正帆科技,cashflow_yearly,人工支出,2021-12-31 00:00:00,223930966.18
688596,正帆科技,cashflow_yearly,税费支出,2021-12-31 00:00:00,88810468.34
688596,正帆科技,cashflow_yearly,其他经营性流出,2021-12-31 00:00:00,113306241.98
688596,正帆科技,cashflow_yearly,经营活动现金流出总额,2021-12-31 00:00:00,1356184702.07
688596,正帆科技,cashflow_yearly,经营活动现金流量净额,2021-12-31 00:00:00,-19636751.32
688596,正帆科技,cashflow_yearly,固定资产支出,2021-12-31 00:00:00,187162863.31
688596,正帆科技,cashflow_yearly,投资支出,2021-12-31 00:00:00,292490000.0
688596,正帆科技,cashflow_yearly,投资活动现金流出总额,2021-12-31 00:00:00,479652863.31
688596,正帆科技,cashflow_yearly,吸收投资流入,2021-12-31 00:00:00,3000000.0
688596,正帆科技,cashflow_yearly,投资活动现金流量净额,2021-12-31 00:00:00,-216304940.64
688596,正帆科技,cashflow_yearly,借款流入,2021-12-31 00:00:00,80000000.0
688596,正帆科技,cashflow_yearly,筹资活动现金流入总额,2021-12-31 00:00:00,97505944.59
688596,正帆科技,cashflow_yearly,分红支出,2021-12-31 00:00:00,26321415.32
688596,正帆科技,cashflow_yearly,筹资活动现金流出总额,2021-12-31 00:00:00,39359755.51
688596,正帆科技,cashflow_yearly,筹资活动现金流量净额,2021-12-31 00:00:00,58146189.08
688596,正帆科技,cashflow_yearly,现金增加,2021-12-31 00:00:00,-178722848.9
688596,正帆科技,cashflow_yearly,期末现金,2021-12-31 00:00:00,612622486.26
688596,正帆科技,cashflow_yearly,存货余额减少,2021-12-31 00:00:00,-427930617.45
688596,正帆科技,cashflow_yearly,应收余额减少,2021-12-31 00:00:00,-206151242.27
688596,正帆科技,cashflow_yearly,应付余额增加,2021-12-31 00:00:00,386761207.96
688596,正帆科技,cashflow_yearly,销售收款,2022-12-31 00:00:00,2385221650.93
688596,正帆科技,cashflow_yearly,其他经营性流入,2022-12-31 00:00:00,30688530.75
688596,正帆科技,cashflow_yearly,经营活动现金流入总额,2022-12-31 00:00:00,2449657129.79
688596,正帆科技,cashflow_yearly,采购支出,2022-12-31 00:00:00,2053327525.94
688596,正帆科技,cashflow_yearly,人工支出,2022-12-31 00:00:00,303331380.6
688596,正帆科技,cashflow_yearly,税费支出,2022-12-31 00:00:00,87737532.23
688596,正帆科技,cashflow_yearly,其他经营性流出,2022-12-31 00:00:00,167587063.75
688596,正帆科技,cashflow_yearly,经营活动现金流出总额,2022-12-31 00:00:00,2611983502.52
688596,正帆科技,cashflow_yearly,经营活动现金流量净额,2022-12-31 00:00:00,-162326372.73
688596,正帆科技,cashflow_yearly,固定资产支出,2022-12-31 00:00:00,259628348.22
688596,正帆科技,cashflow_yearly,投资支出,2022-12-31 00:00:00,183940433.84
688596,正帆科技,cashflow_yearly,投资活动现金流出总额,2022-12-31 00:00:00,443568782.06
688596,正帆科技,cashflow_yearly,吸收投资流入,2022-12-31 00:00:00,330824123.0
688596,正帆科技,cashflow_yearly,投资活动现金流量净额,2022-12-31 00:00:00,-329550032.19
688596,正帆科技,cashflow_yearly,借款流入,2022-12-31 00:00:00,1035647387.73
688596,正帆科技,cashflow_yearly,筹资活动现金流入总额,2022-12-31 00:00:00,1367539382.73
688596,正帆科技,cashflow_yearly,还款流出,2022-12-31 00:00:00,125247387.73
688596,正帆科技,cashflow_yearly,分红支出,2022-12-31 00:00:00,47358945.58
688596,正帆科技,cashflow_yearly,筹资活动现金流出总额,2022-12-31 00:00:00,269927558.16
688596,正帆科技,cashflow_yearly,筹资活动现金流量净额,2022-12-31 00:00:00,1097611824.57
688596,正帆科技,cashflow_yearly,现金增加,2022-12-31 00:00:00,603897866.98
688596,正帆科技,cashflow_yearly,期末现金,2022-12-31 00:00:00,1216520353.24
688596,正帆科技,cashflow_yearly,存货余额减少,2022-12-31 00:00:00,-927495487.11
688596,正帆科技,cashflow_yearly,应收余额减少,2022-12-31 00:00:00,-595706829.99
688596,正帆科技,cashflow_yearly,应付余额增加,2022-12-31 00:00:00,964601973.87
688596,正帆科技,cashflow_yearly,销售收款,2023-12-31 00:00:00,3545558692.63
688596,正帆科技,cashflow_yearly,其他经营性流入,2023-12-31 00:00:00,29026789.53
688596,正帆科技,cashflow_yearly,经营活动现金流入总额,2023-12-31 00:00:00,3576034074.36
688596,正帆科技,cashflow_yearly,采购支出,2023-12-31 00:00:00,2759459280.86
688596,正帆科技,cashflow_yearly,人工支出,2023-12-31 00:00:00,380709952.96
688596,正帆科技,cashflow_yearly,税费支出,2023-12-31 00:00:00,112157228.13
688596,正帆科技,cashflow_yearly,其他经营性流出,2023-12-31 00:00:00,208167465.16
688596,正帆科技,cashflow_yearly,经营活动现金流出总额,2023-12-31 00:00:00,3460493927.11
688596,正帆科技,cashflow_yearly,经营活动现金流量净额,2023-12-31 00:00:00,115540147.25
688596,正帆科技,cashflow_yearly,固定资产支出,2023-12-31 00:00:00,360180174.61
688596,正帆科技,cashflow_yearly,投资支出,2023-12-31 00:00:00,957161810.0
688596,正帆科技,cashflow_yearly,投资活动现金流出总额,2023-12-31 00:00:00,1344968439.25
688596,正帆科技,cashflow_yearly,吸收投资流入,2023-12-31 00:00:00,166738763.0
688596,正帆科技,cashflow_yearly,投资活动现金流量净额,2023-12-31 00:00:00,-389784861.21
688596,正帆科技,cashflow_yearly,借款流入,2023-12-31 00:00:00,557142371.95
688596,正帆科技,cashflow_yearly,筹资活动现金流入总额,2023-12-31 00:00:00,724849933.76
688596,正帆科技,cashflow_yearly,还款流出,2023-12-31 00:00:00,1018420000.0
688596,正帆科技,cashflow_yearly,分红支出,2023-12-31 00:00:00,24961682.82
688596,正帆科技,cashflow_yearly,筹资活动现金流出总额,2023-12-31 00:00:00,1061413156.29
688596,正帆科技,cashflow_yearly,筹资活动现金流量净额,2023-12-31 00:00:00,-336563222.53
688596,正帆科技,cashflow_yearly,现金增加,2023-12-31 00:00:00,-614414508.85
688596,正帆科技,cashflow_yearly,期末现金,2023-12-31 00:00:00,602105844.39
688596,正帆科技,cashflow_yearly,存货余额减少,2023-12-31 00:00:00,-1387528222.73
688596,正帆科技,cashflow_yearly,应收余额减少,2023-12-31 00:00:00,-903091464.13
688596,正帆科技,cashflow_yearly,应付余额增加,2023-12-31 00:00:00,1825342430.56
688596,正帆科技,profit_yearly,营业收入,2013-12-31 00:00:00,216066710.5
688596,正帆科技,profit_yearly,营业成本,2013-12-31 00:00:00,228095821.97
688596,正帆科技,profit_yearly,主营业务成本,2013-12-31 00:00:00,160239658.39
688596,正帆科技,profit_yearly,附加税,2013-12-31 00:00:00,2423524.55
688596,正帆科技,profit_yearly,销售费用,2013-12-31 00:00:00,13094249.08
688596,正帆科技,profit_yearly,管理费用,2013-12-31 00:00:00,53903229.76
688596,正帆科技,profit_yearly,财务费用,2013-12-31 00:00:00,-1878542.06
688596,正帆科技,profit_yearly,营业利润,2013-12-31 00:00:00,-12029111.47
688596,正帆科技,profit_yearly,营业外收入,2013-12-31 00:00:00,2633925.31
688596,正帆科技,profit_yearly,营业外支出,2013-12-31 00:00:00,110955.84
688596,正帆科技,profit_yearly,税前利润,2013-12-31 00:00:00,-9506142.0
688596,正帆科技,profit_yearly,所得税,2013-12-31 00:00:00,-3560834.51
688596,正帆科技,profit_yearly,净利润,2013-12-31 00:00:00,-5945307.49
688596,正帆科技,profit_yearly,归属母公司净利润,2013-12-31 00:00:00,-4342973.85
688596,正帆科技,profit_yearly,少数股东损益,2013-12-31 00:00:00,-1602333.64
688596,正帆科技,profit_yearly,营业收入,2014-12-31 00:00:00,498308998.3
688596,正帆科技,profit_yearly,营业成本,2014-12-31 00:00:00,480591106.52
688596,正帆科技,profit_yearly,主营业务成本,2014-12-31 00:00:00,384250900.54
688596,正帆科技,profit_yearly,附加税,2014-12-31 00:00:00,9389858.07
688596,正帆科技,profit_yearly,销售费用,2014-12-31 00:00:00,13208842.14
688596,正帆科技,profit_yearly,管理费用,2014-12-31 00:00:00,67273243.46
688596,正帆科技,profit_yearly,财务费用,2014-12-31 00:00:00,1079224.06
688596,正帆科技,profit_yearly,营业利润,2014-12-31 00:00:00,17717891.78
688596,正帆科技,profit_yearly,营业外收入,2014-12-31 00:00:00,5087297.75
688596,正帆科技,profit_yearly,营业外支出,2014-12-31 00:00:00,127377.63
688596,正帆科技,profit_yearly,税前利润,2014-12-31 00:00:00,22677811.9
688596,正帆科技,profit_yearly,所得税,2014-12-31 00:00:00,4156124.01
688596,正帆科技,profit_yearly,净利润,2014-12-31 00:00:00,18521687.89
688596,正帆科技,profit_yearly,归属母公司净利润,2014-12-31 00:00:00,16399841.33
688596,正帆科技,profit_yearly,少数股东损益,2014-12-31 00:00:00,2121846.56
688596,正帆科技,profit_yearly,营业收入,2015-12-31 00:00:00,511539349.07
688596,正帆科技,profit_yearly,营业成本,2015-12-31 00:00:00,498749251.77
688596,正帆科技,profit_yearly,主营业务成本,2015-12-31 00:00:00,401876327.5
688596,正帆科技,profit_yearly,附加税,2015-12-31 00:00:00,3620410.34
688596,正帆科技,profit_yearly,销售费用,2015-12-31 00:00:00,14021781.76
688596,正帆科技,profit_yearly,管理费用,2015-12-31 00:00:00,65806604.43
688596,正帆科技,profit_yearly,财务费用,2015-12-31 00:00:00,6389807.55
688596,正帆科技,profit_yearly,营业利润,2015-12-31 00:00:00,12790097.3
688596,正帆科技,profit_yearly,营业外收入,2015-12-31 00:00:00,914264.65
688596,正帆科技,profit_yearly,营业外支出,2015-12-31 00:00:00,424894.56
688596,正帆科技,profit_yearly,税前利润,2015-12-31 00:00:00,13279467.39
688596,正帆科技,profit_yearly,所得税,2015-12-31 00:00:00,1601213.46
688596,正帆科技,profit_yearly,净利润,2015-12-31 00:00:00,11678253.93
688596,正帆科技,profit_yearly,归属母公司净利润,2015-12-31 00:00:00,12454151.99
688596,正帆科技,profit_yearly,少数股东损益,2015-12-31 00:00:00,-775898.06
688596,正帆科技,profit_yearly,营业收入,2016-12-31 00:00:00,580207224.42
688596,正帆科技,profit_yearly,营业成本,2016-12-31 00:00:00,559975028.23
688596,正帆科技,profit_yearly,主营业务成本,2016-12-31 00:00:00,463679843.79
688596,正帆科技,profit_yearly,附加税,2016-12-31 00:00:00,4854680.45
688596,正帆科技,profit_yearly,销售费用,2016-12-31 00:00:00,13660088.6
688596,正帆科技,profit_yearly,管理费用,2016-12-31 00:00:00,70707080.78
688596,正帆科技,profit_yearly,财务费用,2016-12-31 00:00:00,957944.9
688596,正帆科技,profit_yearly,营业利润,2016-12-31 00:00:00,20232196.19
688596,正帆科技,profit_yearly,营业外收入,2016-12-31 00:00:00,3792508.87
688596,正帆科技,profit_yearly,营业外支出,2016-12-31 00:00:00,75122.4
688596,正帆科技,profit_yearly,税前利润,2016-12-31 00:00:00,23949582.66
688596,正帆科技,profit_yearly,所得税,2016-12-31 00:00:00,4524017.64
688596,正帆科技,profit_yearly,净利润,2016-12-31 00:00:00,19425565.02
688596,正帆科技,profit_yearly,归属母公司净利润,2016-12-31 00:00:00,20967687.9
688596,正帆科技,profit_yearly,少数股东损益,2016-12-31 00:00:00,-1542122.88
688596,正帆科技,profit_yearly,营业收入,2017-12-31 00:00:00,707163084.95
688596,正帆科技,profit_yearly,营业成本,2017-12-31 00:00:00,666669870.68
688596,正帆科技,profit_yearly,主营业务成本,2017-12-31 00:00:00,557438891.8
688596,正帆科技,profit_yearly,研发费用,2017-12-31 00:00:00,32037922.54
688596,正帆科技,profit_yearly,附加税,2017-12-31 00:00:00,4418610.95
688596,正帆科技,profit_yearly,销售费用,2017-12-31 00:00:00,15813650.8
688596,正帆科技,profit_yearly,管理费用,2017-12-31 00:00:00,51661159.93
688596,正帆科技,profit_yearly,财务费用,2017-12-31 00:00:00,5299634.66
688596,正帆科技,profit_yearly,资产减值损益,2017-12-31 00:00:00,-11830522.27
688596,正帆科技,profit_yearly,其他收入,2017-12-31 00:00:00,4163148.58
688596,正帆科技,profit_yearly,营业利润,2017-12-31 00:00:00,32979149.12
688596,正帆科技,profit_yearly,营业外收入,2017-12-31 00:00:00,1455995.51
688596,正帆科技,profit_yearly,营业外支出,2017-12-31 00:00:00,1408507.76
688596,正帆科技,profit_yearly,税前利润,2017-12-31 00:00:00,33026636.87
688596,正帆科技,profit_yearly,所得税,2017-12-31 00:00:00,4371606.15
688596,正帆科技,profit_yearly,净利润,2017-12-31 00:00:00,28655030.72
688596,正帆科技,profit_yearly,归属母公司净利润,2017-12-31 00:00:00,30516333.31
688596,正帆科技,profit_yearly,少数股东损益,2017-12-31 00:00:00,-1861302.59
688596,正帆科技,profit_yearly,营业收入,2018-12-31 00:00:00,920632420.27
688596,正帆科技,profit_yearly,营业成本,2018-12-31 00:00:00,837546246.76
688596,正帆科技,profit_yearly,主营业务成本,2018-12-31 00:00:00,679964047.83
688596,正帆科技,profit_yearly,研发费用,2018-12-31 00:00:00,39587659.84
688596,正帆科技,profit_yearly,附加税,2018-12-31 00:00:00,6736281.31
688596,正帆科技,profit_yearly,销售费用,2018-12-31 00:00:00,19505375.52
688596,正帆科技,profit_yearly,管理费用,2018-12-31 00:00:00,77762200.32
688596,正帆科技,profit_yearly,财务费用,2018-12-31 00:00:00,13990681.94
688596,正帆科技,profit_yearly,资产减值损益,2018-12-31 00:00:00,-22493738.61
688596,正帆科技,profit_yearly,其他收入,2018-12-31 00:00:00,7368430.85
688596,正帆科技,profit_yearly,营业利润,2018-12-31 00:00:00,68104887.41
688596,正帆科技,profit_yearly,营业外收入,2018-12-31 00:00:00,77037.62
688596,正帆科技,profit_yearly,营业外支出,2018-12-31 00:00:00,551740.91
688596,正帆科技,profit_yearly,税前利润,2018-12-31 00:00:00,67630184.12
688596,正帆科技,profit_yearly,所得税,2018-12-31 00:00:00,8657462.8
688596,正帆科技,profit_yearly,净利润,2018-12-31 00:00:00,58972721.32
688596,正帆科技,profit_yearly,归属母公司净利润,2018-12-31 00:00:00,60033497.69
688596,正帆科技,profit_yearly,少数股东损益,2018-12-31 00:00:00,-1060776.37
688596,正帆科技,profit_yearly,营业收入,2019-12-31 00:00:00,1185704515.6
688596,正帆科技,profit_yearly,营业成本,2019-12-31 00:00:00,1083056636.78
688596,正帆科技,profit_yearly,主营业务成本,2019-12-31 00:00:00,885155256.79
688596,正帆科技,profit_yearly,研发费用,2019-12-31 00:00:00,45986682.62
688596,正帆科技,profit_yearly,附加税,2019-12-31 00:00:00,13116073.34
688596,正帆科技,profit_yearly,销售费用,2019-12-31 00:00:00,30687515.03
688596,正帆科技,profit_yearly,管理费用,2019-12-31 00:00:00,95255565.49
688596,正帆科技,profit_yearly,财务费用,2019-12-31 00:00:00,12855543.51
688596,正帆科技,profit_yearly,资产减值损益,2019-12-31 00:00:00,-10292394.47
688596,正帆科技,profit_yearly,信用减值损益,2019-12-31 00:00:00,-5026088.36
688596,正帆科技,profit_yearly,其他收入,2019-12-31 00:00:00,4352837.34
688596,正帆科技,profit_yearly,营业利润,2019-12-31 00:00:00,94628590.73
688596,正帆科技,profit_yearly,营业外收入,2019-12-31 00:00:00,88416.09
688596,正帆科技,profit_yearly,营业外支出,2019-12-31 00:00:00,373027.42
688596,正帆科技,profit_yearly,税前利润,2019-12-31 00:00:00,94343979.4
688596,正帆科技,profit_yearly,所得税,2019-12-31 00:00:00,10423105.34
688596,正帆科技,profit_yearly,净利润,2019-12-31 00:00:00,83920874.06
688596,正帆科技,profit_yearly,经常性净利润,2019-12-31 00:00:00,83920874.06
688596,正帆科技,profit_yearly,归属母公司净利润,2019-12-31 00:00:00,83022780.16
688596,正帆科技,profit_yearly,少数股东损益,2019-12-31 00:00:00,898093.9
688596,正帆科技,profit_yearly,营业收入,2020-12-31 00:00:00,1108985484.16
688596,正帆科技,profit_yearly,营业成本,2020-12-31 00:00:00,1008709357.21
688596,正帆科技,profit_yearly,主营业务成本,2020-12-31 00:00:00,805965642.84
688596,正帆科技,profit_yearly,研发费用,2020-12-31 00:00:00,52490206.4
688596,正帆科技,profit_yearly,附加税,2020-12-31 00:00:00,13500287.37
688596,正帆科技,profit_yearly,销售费用,2020-12-31 00:00:00,23025766.19
688596,正帆科技,profit_yearly,管理费用,2020-12-31 00:00:00,114357821.73
688596,正帆科技,profit_yearly,财务费用,2020-12-31 00:00:00,-630367.32
688596,正帆科技,profit_yearly,公允价值变动损益,2020-12-31 00:00:00,23727061.19
688596,正帆科技,profit_yearly,投资收益,2020-12-31 00:00:00,330586.3
688596,正帆科技,profit_yearly,资产减值损益,2020-12-31 00:00:00,-6949168.37
688596,正帆科技,profit_yearly,信用减值损益,2020-12-31 00:00:00,1630111.66
688596,正帆科技,profit_yearly,其他收入,2020-12-31 00:00:00,23850016.34
688596,正帆科技,profit_yearly,营业利润,2020-12-31 00:00:00,143153922.73
688596,正帆科技,profit_yearly,营业外收入,2020-12-31 00:00:00,110158.84
688596,正帆科技,profit_yearly,营业外支出,2020-12-31 00:00:00,400384.03
688596,正帆科技,profit_yearly,税前利润,2020-12-31 00:00:00,142863697.54
688596,正帆科技,profit_yearly,所得税,2020-12-31 00:00:00,18605629.59
688596,正帆科技,profit_yearly,净利润,2020-12-31 00:00:00,124258067.95
